,Date,AQI,Sample_Duration,Pollutant_Type
8716,2020-07-29,19,24-HR BLK AVG,88101
8717,2020-07-30,18,24-HR BLK AVG,88101
8718,2020-07-30,18,24-HR BLK AVG,88101
8719,2020-07-30,18,24-HR BLK AVG,88101
8720,2020-07-30,18,24-HR BLK AVG,88101
8721,2020-07-30,18,24-HR BLK AVG,88101
8722,2020-07-30,18,24-HR BLK AVG,88101
8723,2020-07-31,12,24-HR BLK AVG,88101
8724,2020-07-31,12,24-HR BLK AVG,88101
8725,2020-07-31,12,24-HR BLK AVG,88101
8726,2020-07-31,12,24-HR BLK AVG,88101
8727,2020-07-31,12,24-HR BLK AVG,88101
8728,2020-07-31,12,24-HR BLK AVG,88101
8729,2020-08-01,13,24-HR BLK AVG,88101
8730,2020-08-01,13,24-HR BLK AVG,88101
8731,2020-08-01,13,24-HR BLK AVG,88101
8732,2020-08-01,13,24-HR BLK AVG,88101
8733,2020-08-01,13,24-HR BLK AVG,88101
8734,2020-08-01,13,24-HR BLK AVG,88101
8735,2020-08-02,9,24-HR BLK AVG,88101
8736,2020-08-02,9,24-HR BLK AVG,88101
8737,2020-08-02,9,24-HR BLK AVG,88101
8738,2020-08-02,9,24-HR BLK AVG,88101
8739,2020-08-02,9,24-HR BLK AVG,88101
8740,2020-08-02,9,24-HR BLK AVG,88101
8741,2020-08-03,13,24-HR BLK AVG,88101
8742,2020-08-03,13,24-HR BLK AVG,88101
8743,2020-08-03,13,24-HR BLK AVG,88101
8744,2020-08-03,13,24-HR BLK AVG,88101
8745,2020-08-03,13,24-HR BLK AVG,88101
8746,2020-08-03,13,24-HR BLK AVG,88101
8747,2020-08-04,14,24-HR BLK AVG,88101
8748,2020-08-04,14,24-HR BLK AVG,88101
8749,2020-08-04,14,24-HR BLK AVG,88101
8750,2020-08-04,14,24-HR BLK AVG,88101
8751,2020-08-04,14,24-HR BLK AVG,88101
8752,2020-08-04,14,24-HR BLK AVG,88101
8753,2020-08-05,14,24-HR BLK AVG,88101
8754,2020-08-05,14,24-HR BLK AVG,88101
8755,2020-08-05,14,24-HR BLK AVG,88101
8756,2020-08-05,14,24-HR BLK AVG,88101
8757,2020-08-05,14,24-HR BLK AVG,88101
8758,2020-08-05,14,24-HR BLK AVG,88101
8759,2020-08-06,19,24-HR BLK AVG,88101
8760,2020-08-06,19,24-HR BLK AVG,88101
8761,2020-08-06,19,24-HR BLK AVG,88101
8762,2020-08-06,19,24-HR BLK AVG,88101
8763,2020-08-06,19,24-HR BLK AVG,88101
8764,2020-08-06,19,24-HR BLK AVG,88101
8765,2020-08-07,20,24-HR BLK AVG,88101
8766,2020-08-07,20,24-HR BLK AVG,88101
8767,2020-08-07,20,24-HR BLK AVG,88101
8768,2020-08-07,20,24-HR BLK AVG,88101
8769,2020-08-07,20,24-HR BLK AVG,88101
8770,2020-08-07,20,24-HR BLK AVG,88101
8771,2020-08-08,8,24-HR BLK AVG,88101
8772,2020-08-08,8,24-HR BLK AVG,88101
8773,2020-08-08,8,24-HR BLK AVG,88101
8774,2020-08-08,8,24-HR BLK AVG,88101
8775,2020-08-08,8,24-HR BLK AVG,88101
8776,2020-08-08,8,24-HR BLK AVG,88101
8777,2020-08-09,3,24-HR BLK AVG,88101
8778,2020-08-09,3,24-HR BLK AVG,88101
8779,2020-08-09,3,24-HR BLK AVG,88101
8780,2020-08-09,3,24-HR BLK AVG,88101
8781,2020-08-09,3,24-HR BLK AVG,88101
8782,2020-08-09,3,24-HR BLK AVG,88101
8783,2020-08-10,9,24-HR BLK AVG,88101
8784,2020-08-10,9,24-HR BLK AVG,88101
8785,2020-08-10,9,24-HR BLK AVG,88101
8786,2020-08-10,9,24-HR BLK AVG,88101
8787,2020-08-10,9,24-HR BLK AVG,88101
8788,2020-08-10,9,24-HR BLK AVG,88101
8789,2020-08-11,10,24-HR BLK AVG,88101
8790,2020-08-11,10,24-HR BLK AVG,88101
8791,2020-08-11,10,24-HR BLK AVG,88101
8792,2020-08-11,10,24-HR BLK AVG,88101
8793,2020-08-11,10,24-HR BLK AVG,88101
8794,2020-08-11,10,24-HR BLK AVG,88101
8795,2020-08-12,9,24-HR BLK AVG,88101
8796,2020-08-12,9,24-HR BLK AVG,88101
8797,2020-08-12,9,24-HR BLK AVG,88101
8798,2020-08-12,9,24-HR BLK AVG,88101
8799,2020-08-12,9,24-HR BLK AVG,88101
8800,2020-08-12,9,24-HR BLK AVG,88101
8801,2020-08-13,16,24-HR BLK AVG,88101
8802,2020-08-13,16,24-HR BLK AVG,88101
8803,2020-08-13,16,24-HR BLK AVG,88101
8804,2020-08-13,16,24-HR BLK AVG,88101
8805,2020-08-13,16,24-HR BLK AVG,88101
8806,2020-08-13,16,24-HR BLK AVG,88101
8807,2020-08-14,11,24-HR BLK AVG,88101
8808,2020-08-14,11,24-HR BLK AVG,88101
8809,2020-08-14,11,24-HR BLK AVG,88101
8810,2020-08-14,11,24-HR BLK AVG,88101
8811,2020-08-14,11,24-HR BLK AVG,88101
8812,2020-08-14,11,24-HR BLK AVG,88101
8813,2020-08-15,15,24-HR BLK AVG,88101
8814,2020-08-15,15,24-HR BLK AVG,88101
8815,2020-08-15,15,24-HR BLK AVG,88101
8816,2020-08-15,15,24-HR BLK AVG,88101
8817,2020-08-15,15,24-HR BLK AVG,88101
8818,2020-08-15,15,24-HR BLK AVG,88101
8819,2020-08-16,19,24-HR BLK AVG,88101
8820,2020-08-16,19,24-HR BLK AVG,88101
8821,2020-08-16,19,24-HR BLK AVG,88101
8822,2020-08-16,19,24-HR BLK AVG,88101
8823,2020-08-16,19,24-HR BLK AVG,88101
8824,2020-08-16,19,24-HR BLK AVG,88101
8825,2020-08-17,17,24-HR BLK AVG,88101
8826,2020-08-17,17,24-HR BLK AVG,88101
8827,2020-08-17,17,24-HR BLK AVG,88101
8828,2020-08-17,17,24-HR BLK AVG,88101
8829,2020-08-17,17,24-HR BLK AVG,88101
8830,2020-08-17,17,24-HR BLK AVG,88101
8831,2020-08-18,22,24-HR BLK AVG,88101
8832,2020-08-18,22,24-HR BLK AVG,88101
8833,2020-08-18,22,24-HR BLK AVG,88101
8834,2020-08-18,22,24-HR BLK AVG,88101
8835,2020-08-18,22,24-HR BLK AVG,88101
8836,2020-08-18,22,24-HR BLK AVG,88101
8837,2020-08-19,30,24-HR BLK AVG,88101
8838,2020-08-19,30,24-HR BLK AVG,88101
8839,2020-08-19,30,24-HR BLK AVG,88101
8840,2020-08-19,30,24-HR BLK AVG,88101
8841,2020-08-19,30,24-HR BLK AVG,88101
8842,2020-08-19,30,24-HR BLK AVG,88101
8843,2020-08-20,28,24-HR BLK AVG,88101
8844,2020-08-20,28,24-HR BLK AVG,88101
8845,2020-08-20,28,24-HR BLK AVG,88101
8846,2020-08-20,28,24-HR BLK AVG,88101
8847,2020-08-20,28,24-HR BLK AVG,88101
8848,2020-08-20,28,24-HR BLK AVG,88101
8849,2020-08-21,52,24-HR BLK AVG,88101
8850,2020-08-21,52,24-HR BLK AVG,88101
8851,2020-08-21,52,24-HR BLK AVG,88101
8852,2020-08-21,52,24-HR BLK AVG,88101
8853,2020-08-21,52,24-HR BLK AVG,88101
8854,2020-08-21,52,24-HR BLK AVG,88101
8855,2020-08-22,36,24-HR BLK AVG,88101
8856,2020-08-22,36,24-HR BLK AVG,88101
8857,2020-08-22,36,24-HR BLK AVG,88101
8858,2020-08-22,36,24-HR BLK AVG,88101
8859,2020-08-22,36,24-HR BLK AVG,88101
8860,2020-08-22,36,24-HR BLK AVG,88101
8861,2020-08-23,22,24-HR BLK AVG,88101
8862,2020-08-23,22,24-HR BLK AVG,88101
8863,2020-08-23,22,24-HR BLK AVG,88101
8864,2020-08-23,22,24-HR BLK AVG,88101
8865,2020-08-23,22,24-HR BLK AVG,88101
8866,2020-08-23,22,24-HR BLK AVG,88101
8867,2020-08-24,29,24-HR BLK AVG,88101
8868,2020-08-24,29,24-HR BLK AVG,88101
8869,2020-08-24,29,24-HR BLK AVG,88101
8870,2020-08-24,29,24-HR BLK AVG,88101
8871,2020-08-24,29,24-HR BLK AVG,88101
8872,2020-08-24,29,24-HR BLK AVG,88101
8873,2020-08-25,51,24-HR BLK AVG,88101
8874,2020-08-25,51,24-HR BLK AVG,88101
8875,2020-08-25,51,24-HR BLK AVG,88101
8876,2020-08-25,51,24-HR BLK AVG,88101
8877,2020-08-25,51,24-HR BLK AVG,88101
8878,2020-08-25,51,24-HR BLK AVG,88101
8879,2020-08-26,21,24-HR BLK AVG,88101
8880,2020-08-26,21,24-HR BLK AVG,88101
8881,2020-08-26,21,24-HR BLK AVG,88101
8882,2020-08-26,21,24-HR BLK AVG,88101
8883,2020-08-26,21,24-HR BLK AVG,88101
8884,2020-08-26,21,24-HR BLK AVG,88101
8885,2020-08-27,31,24-HR BLK AVG,88101
8886,2020-08-27,31,24-HR BLK AVG,88101
8887,2020-08-27,31,24-HR BLK AVG,88101
8888,2020-08-27,31,24-HR BLK AVG,88101
8889,2020-08-27,31,24-HR BLK AVG,88101
8890,2020-08-27,31,24-HR BLK AVG,88101
8891,2020-08-28,11,24-HR BLK AVG,88101
8892,2020-08-28,11,24-HR BLK AVG,88101
8893,2020-08-28,11,24-HR BLK AVG,88101
8894,2020-08-28,11,24-HR BLK AVG,88101
8895,2020-08-28,11,24-HR BLK AVG,88101
8896,2020-08-28,11,24-HR BLK AVG,88101
8897,2020-08-29,16,24-HR BLK AVG,88101
8898,2020-08-29,16,24-HR BLK AVG,88101
8899,2020-08-29,16,24-HR BLK AVG,88101
8900,2020-08-29,16,24-HR BLK AVG,88101
8901,2020-08-29,16,24-HR BLK AVG,88101
8902,2020-08-29,16,24-HR BLK AVG,88101
8903,2020-08-30,7,24-HR BLK AVG,88101
8904,2020-08-30,7,24-HR BLK AVG,88101
8905,2020-08-30,7,24-HR BLK AVG,88101
8906,2020-08-30,7,24-HR BLK AVG,88101
8907,2020-08-30,7,24-HR BLK AVG,88101
8908,2020-08-30,7,24-HR BLK AVG,88101
8909,2020-08-31,17,24-HR BLK AVG,88101
8910,2020-08-31,17,24-HR BLK AVG,88101
8911,2020-08-31,17,24-HR BLK AVG,88101
8912,2020-08-31,17,24-HR BLK AVG,88101
8913,2020-08-31,17,24-HR BLK AVG,88101
8914,2020-08-31,17,24-HR BLK AVG,88101
8915,2020-09-01,19,24-HR BLK AVG,88101
8916,2020-09-01,19,24-HR BLK AVG,88101
8917,2020-09-01,19,24-HR BLK AVG,88101
8918,2020-09-01,19,24-HR BLK AVG,88101
8919,2020-09-01,19,24-HR BLK AVG,88101
8920,2020-09-01,19,24-HR BLK AVG,88101
8921,2020-09-02,11,24-HR BLK AVG,88101
8922,2020-09-02,11,24-HR BLK AVG,88101
8923,2020-09-02,11,24-HR BLK AVG,88101
8924,2020-09-02,11,24-HR BLK AVG,88101
8925,2020-09-02,11,24-HR BLK AVG,88101
8926,2020-09-02,11,24-HR BLK AVG,88101
8927,2020-09-03,12,24-HR BLK AVG,88101
8928,2020-09-03,12,24-HR BLK AVG,88101
8929,2020-09-03,12,24-HR BLK AVG,88101
8930,2020-09-03,12,24-HR BLK AVG,88101
8931,2020-09-03,12,24-HR BLK AVG,88101
8932,2020-09-03,12,24-HR BLK AVG,88101
8933,2020-09-04,19,24-HR BLK AVG,88101
8934,2020-09-04,19,24-HR BLK AVG,88101
8935,2020-09-04,19,24-HR BLK AVG,88101
8936,2020-09-04,19,24-HR BLK AVG,88101
8937,2020-09-04,19,24-HR BLK AVG,88101
8938,2020-09-04,19,24-HR BLK AVG,88101
8939,2020-09-05,25,24-HR BLK AVG,88101
8940,2020-09-05,25,24-HR BLK AVG,88101
8941,2020-09-05,25,24-HR BLK AVG,88101
8942,2020-09-05,25,24-HR BLK AVG,88101
8943,2020-09-05,25,24-HR BLK AVG,88101
8944,2020-09-05,25,24-HR BLK AVG,88101
8945,2020-09-06,21,24-HR BLK AVG,88101
8946,2020-09-06,21,24-HR BLK AVG,88101
8947,2020-09-06,21,24-HR BLK AVG,88101
8948,2020-09-06,21,24-HR BLK AVG,88101
8949,2020-09-06,21,24-HR BLK AVG,88101
8950,2020-09-06,21,24-HR BLK AVG,88101
8951,2020-09-07,10,24-HR BLK AVG,88101
8952,2020-09-07,10,24-HR BLK AVG,88101
8953,2020-09-07,10,24-HR BLK AVG,88101
8954,2020-09-07,10,24-HR BLK AVG,88101
8955,2020-09-07,10,24-HR BLK AVG,88101
8956,2020-09-07,10,24-HR BLK AVG,88101
8957,2020-09-08,27,24-HR BLK AVG,88101
8958,2020-09-08,27,24-HR BLK AVG,88101
8959,2020-09-08,27,24-HR BLK AVG,88101
8960,2020-09-08,27,24-HR BLK AVG,88101
8961,2020-09-08,27,24-HR BLK AVG,88101
8962,2020-09-08,27,24-HR BLK AVG,88101
8963,2020-09-09,30,24-HR BLK AVG,88101
8964,2020-09-09,30,24-HR BLK AVG,88101
8965,2020-09-09,30,24-HR BLK AVG,88101
8966,2020-09-09,30,24-HR BLK AVG,88101
8967,2020-09-09,30,24-HR BLK AVG,88101
8968,2020-09-09,30,24-HR BLK AVG,88101
8969,2020-09-10,34,24-HR BLK AVG,88101
8970,2020-09-10,34,24-HR BLK AVG,88101
8971,2020-09-10,34,24-HR BLK AVG,88101
8972,2020-09-10,34,24-HR BLK AVG,88101
8973,2020-09-10,34,24-HR BLK AVG,88101
8974,2020-09-10,34,24-HR BLK AVG,88101
8975,2020-09-11,44,24-HR BLK AVG,88101
8976,2020-09-11,44,24-HR BLK AVG,88101
8977,2020-09-11,44,24-HR BLK AVG,88101
8978,2020-09-11,44,24-HR BLK AVG,88101
8979,2020-09-11,44,24-HR BLK AVG,88101
8980,2020-09-11,44,24-HR BLK AVG,88101
8981,2020-09-12,29,24-HR BLK AVG,88101
8982,2020-09-12,29,24-HR BLK AVG,88101
8983,2020-09-12,29,24-HR BLK AVG,88101
8984,2020-09-12,29,24-HR BLK AVG,88101
8985,2020-09-12,29,24-HR BLK AVG,88101
8986,2020-09-12,29,24-HR BLK AVG,88101
8987,2020-09-13,17,24-HR BLK AVG,88101
8988,2020-09-13,17,24-HR BLK AVG,88101
8989,2020-09-13,17,24-HR BLK AVG,88101
8990,2020-09-13,17,24-HR BLK AVG,88101
8991,2020-09-13,17,24-HR BLK AVG,88101
8992,2020-09-13,17,24-HR BLK AVG,88101
8993,2020-09-14,26,24-HR BLK AVG,88101
8994,2020-09-14,26,24-HR BLK AVG,88101
8995,2020-09-14,26,24-HR BLK AVG,88101
8996,2020-09-14,26,24-HR BLK AVG,88101
8997,2020-09-14,26,24-HR BLK AVG,88101
8998,2020-09-14,26,24-HR BLK AVG,88101
8999,2020-09-15,43,24-HR BLK AVG,88101
9000,2020-09-15,43,24-HR BLK AVG,88101
9001,2020-09-15,43,24-HR BLK AVG,88101
9002,2020-09-15,43,24-HR BLK AVG,88101
9003,2020-09-15,43,24-HR BLK AVG,88101
9004,2020-09-15,43,24-HR BLK AVG,88101
9005,2020-09-16,33,24-HR BLK AVG,88101
9006,2020-09-16,33,24-HR BLK AVG,88101
9007,2020-09-16,33,24-HR BLK AVG,88101
9008,2020-09-16,33,24-HR BLK AVG,88101
9009,2020-09-16,33,24-HR BLK AVG,88101
9010,2020-09-16,33,24-HR BLK AVG,88101
9011,2020-09-17,31,24-HR BLK AVG,88101
9012,2020-09-17,31,24-HR BLK AVG,88101
9013,2020-09-17,31,24-HR BLK AVG,88101
9014,2020-09-17,31,24-HR BLK AVG,88101
9015,2020-09-17,31,24-HR BLK AVG,88101
9016,2020-09-17,31,24-HR BLK AVG,88101
9017,2020-09-18,51,24-HR BLK AVG,88101
9018,2020-09-18,51,24-HR BLK AVG,88101
9019,2020-09-18,51,24-HR BLK AVG,88101
9020,2020-09-18,51,24-HR BLK AVG,88101
9021,2020-09-18,51,24-HR BLK AVG,88101
9022,2020-09-18,51,24-HR BLK AVG,88101
9023,2020-09-19,49,24-HR BLK AVG,88101
9024,2020-09-19,49,24-HR BLK AVG,88101
9025,2020-09-19,49,24-HR BLK AVG,88101
9026,2020-09-19,49,24-HR BLK AVG,88101
9027,2020-09-19,49,24-HR BLK AVG,88101
9028,2020-09-19,49,24-HR BLK AVG,88101
9029,2020-09-20,69,24-HR BLK AVG,88101
9030,2020-09-20,69,24-HR BLK AVG,88101
9031,2020-09-20,69,24-HR BLK AVG,88101
9032,2020-09-20,69,24-HR BLK AVG,88101
9033,2020-09-20,69,24-HR BLK AVG,88101
9034,2020-09-20,69,24-HR BLK AVG,88101
9035,2020-09-21,55,24-HR BLK AVG,88101
9036,2020-09-21,55,24-HR BLK AVG,88101
9037,2020-09-21,55,24-HR BLK AVG,88101
9038,2020-09-21,55,24-HR BLK AVG,88101
9039,2020-09-21,55,24-HR BLK AVG,88101
9040,2020-09-21,55,24-HR BLK AVG,88101
9041,2020-09-22,59,24-HR BLK AVG,88101
9042,2020-09-22,59,24-HR BLK AVG,88101
9043,2020-09-22,59,24-HR BLK AVG,88101
9044,2020-09-22,59,24-HR BLK AVG,88101
9045,2020-09-22,59,24-HR BLK AVG,88101
9046,2020-09-22,59,24-HR BLK AVG,88101
9047,2020-09-23,35,24-HR BLK AVG,88101
9048,2020-09-23,35,24-HR BLK AVG,88101
9049,2020-09-23,35,24-HR BLK AVG,88101
9050,2020-09-23,35,24-HR BLK AVG,88101
9051,2020-09-23,35,24-HR BLK AVG,88101
9052,2020-09-23,35,24-HR BLK AVG,88101
9053,2020-09-24,48,24-HR BLK AVG,88101
9054,2020-09-24,48,24-HR BLK AVG,88101
9055,2020-09-24,48,24-HR BLK AVG,88101
9056,2020-09-24,48,24-HR BLK AVG,88101
9057,2020-09-24,48,24-HR BLK AVG,88101
9058,2020-09-24,48,24-HR BLK AVG,88101
9059,2020-09-25,13,24-HR BLK AVG,88101
9060,2020-09-25,13,24-HR BLK AVG,88101
9061,2020-09-25,13,24-HR BLK AVG,88101
9062,2020-09-25,13,24-HR BLK AVG,88101
9063,2020-09-25,13,24-HR BLK AVG,88101
9064,2020-09-25,13,24-HR BLK AVG,88101
9065,2020-09-26,18,24-HR BLK AVG,88101
9066,2020-09-26,18,24-HR BLK AVG,88101
9067,2020-09-26,18,24-HR BLK AVG,88101
9068,2020-09-26,18,24-HR BLK AVG,88101
9069,2020-09-26,18,24-HR BLK AVG,88101
9070,2020-09-26,18,24-HR BLK AVG,88101
9071,2020-09-27,8,24-HR BLK AVG,88101
9072,2020-09-27,8,24-HR BLK AVG,88101
9073,2020-09-27,8,24-HR BLK AVG,88101
9074,2020-09-27,8,24-HR BLK AVG,88101
9075,2020-09-27,8,24-HR BLK AVG,88101
9076,2020-09-27,8,24-HR BLK AVG,88101
9077,2020-09-28,12,24-HR BLK AVG,88101
9078,2020-09-28,12,24-HR BLK AVG,88101
9079,2020-09-28,12,24-HR BLK AVG,88101
9080,2020-09-28,12,24-HR BLK AVG,88101
9081,2020-09-28,12,24-HR BLK AVG,88101
9082,2020-09-28,12,24-HR BLK AVG,88101
9083,2020-09-29,13,24-HR BLK AVG,88101
9084,2020-09-29,13,24-HR BLK AVG,88101
9085,2020-09-29,13,24-HR BLK AVG,88101
9086,2020-09-29,13,24-HR BLK AVG,88101
9087,2020-09-29,13,24-HR BLK AVG,88101
9088,2020-09-29,13,24-HR BLK AVG,88101
9089,2020-09-30,11,24-HR BLK AVG,88101
9090,2020-09-30,11,24-HR BLK AVG,88101
9091,2020-09-30,11,24-HR BLK AVG,88101
9092,2020-09-30,11,24-HR BLK AVG,88101
9093,2020-09-30,11,24-HR BLK AVG,88101
9094,2020-09-30,11,24-HR BLK AVG,88101
9095,2020-10-01,17,24-HR BLK AVG,88101
9096,2020-10-01,17,24-HR BLK AVG,88101
9097,2020-10-01,17,24-HR BLK AVG,88101
9098,2020-10-01,17,24-HR BLK AVG,88101
9099,2020-10-01,17,24-HR BLK AVG,88101
9100,2020-10-01,17,24-HR BLK AVG,88101
9101,2020-10-02,17,24-HR BLK AVG,88101
9102,2020-10-02,17,24-HR BLK AVG,88101
9103,2020-10-02,17,24-HR BLK AVG,88101
9104,2020-10-02,17,24-HR BLK AVG,88101
9105,2020-10-02,17,24-HR BLK AVG,88101
9106,2020-10-02,17,24-HR BLK AVG,88101
9107,2020-10-03,25,24-HR BLK AVG,88101
9108,2020-10-03,25,24-HR BLK AVG,88101
9109,2020-10-03,25,24-HR BLK AVG,88101
9110,2020-10-03,25,24-HR BLK AVG,88101
9111,2020-10-03,25,24-HR BLK AVG,88101
9112,2020-10-03,25,24-HR BLK AVG,88101
9113,2020-10-04,25,24-HR BLK AVG,88101
9114,2020-10-04,25,24-HR BLK AVG,88101
9115,2020-10-04,25,24-HR BLK AVG,88101
9116,2020-10-04,25,24-HR BLK AVG,88101
9117,2020-10-04,25,24-HR BLK AVG,88101
9118,2020-10-04,25,24-HR BLK AVG,88101
9119,2020-10-05,29,24-HR BLK AVG,88101
9120,2020-10-05,29,24-HR BLK AVG,88101
9121,2020-10-05,29,24-HR BLK AVG,88101
9122,2020-10-05,29,24-HR BLK AVG,88101
9123,2020-10-05,29,24-HR BLK AVG,88101
9124,2020-10-05,29,24-HR BLK AVG,88101
9125,2020-10-06,21,24-HR BLK AVG,88101
9126,2020-10-06,21,24-HR BLK AVG,88101
9127,2020-10-06,21,24-HR BLK AVG,88101
9128,2020-10-06,21,24-HR BLK AVG,88101
9129,2020-10-06,21,24-HR BLK AVG,88101
9130,2020-10-06,21,24-HR BLK AVG,88101
9131,2020-10-07,19,24-HR BLK AVG,88101
9132,2020-10-07,19,24-HR BLK AVG,88101
9133,2020-10-07,19,24-HR BLK AVG,88101
9134,2020-10-07,19,24-HR BLK AVG,88101
9135,2020-10-07,19,24-HR BLK AVG,88101
9136,2020-10-07,19,24-HR BLK AVG,88101
9137,2020-10-08,33,24-HR BLK AVG,88101
9138,2020-10-08,33,24-HR BLK AVG,88101
9139,2020-10-08,33,24-HR BLK AVG,88101
9140,2020-10-08,33,24-HR BLK AVG,88101
9141,2020-10-08,33,24-HR BLK AVG,88101
9142,2020-10-08,33,24-HR BLK AVG,88101
9143,2020-10-09,33,24-HR BLK AVG,88101
9144,2020-10-09,33,24-HR BLK AVG,88101
9145,2020-10-09,33,24-HR BLK AVG,88101
9146,2020-10-09,33,24-HR BLK AVG,88101
9147,2020-10-09,33,24-HR BLK AVG,88101
9148,2020-10-09,33,24-HR BLK AVG,88101
9149,2020-10-10,37,24-HR BLK AVG,88101
9150,2020-10-10,37,24-HR BLK AVG,88101
9151,2020-10-10,37,24-HR BLK AVG,88101
9152,2020-10-10,37,24-HR BLK AVG,88101
9153,2020-10-10,37,24-HR BLK AVG,88101
9154,2020-10-10,37,24-HR BLK AVG,88101
9155,2020-10-11,30,24-HR BLK AVG,88101
9156,2020-10-11,30,24-HR BLK AVG,88101
9157,2020-10-11,30,24-HR BLK AVG,88101
9158,2020-10-11,30,24-HR BLK AVG,88101
9159,2020-10-11,30,24-HR BLK AVG,88101
9160,2020-10-11,30,24-HR BLK AVG,88101
9161,2020-10-12,9,24-HR BLK AVG,88101
9162,2020-10-12,9,24-HR BLK AVG,88101
9163,2020-10-12,9,24-HR BLK AVG,88101
9164,2020-10-12,9,24-HR BLK AVG,88101
9165,2020-10-12,9,24-HR BLK AVG,88101
9166,2020-10-12,9,24-HR BLK AVG,88101
9167,2020-10-13,10,24-HR BLK AVG,88101
9168,2020-10-13,10,24-HR BLK AVG,88101
9169,2020-10-13,10,24-HR BLK AVG,88101
9170,2020-10-13,10,24-HR BLK AVG,88101
9171,2020-10-13,10,24-HR BLK AVG,88101
9172,2020-10-13,10,24-HR BLK AVG,88101
9173,2020-10-14,12,24-HR BLK AVG,88101
9174,2020-10-14,12,24-HR BLK AVG,88101
9175,2020-10-14,12,24-HR BLK AVG,88101
9176,2020-10-14,12,24-HR BLK AVG,88101
9177,2020-10-14,12,24-HR BLK AVG,88101
9178,2020-10-14,12,24-HR BLK AVG,88101
9179,2020-10-15,14,24-HR BLK AVG,88101
9180,2020-10-15,14,24-HR BLK AVG,88101
9181,2020-10-15,14,24-HR BLK AVG,88101
9182,2020-10-15,14,24-HR BLK AVG,88101
9183,2020-10-15,14,24-HR BLK AVG,88101
9184,2020-10-15,14,24-HR BLK AVG,88101
9185,2020-10-16,14,24-HR BLK AVG,88101
9186,2020-10-16,14,24-HR BLK AVG,88101
9187,2020-10-16,14,24-HR BLK AVG,88101
9188,2020-10-16,14,24-HR BLK AVG,88101
9189,2020-10-16,14,24-HR BLK AVG,88101
9190,2020-10-16,14,24-HR BLK AVG,88101
9191,2020-10-17,21,24-HR BLK AVG,88101
9192,2020-10-17,21,24-HR BLK AVG,88101
9193,2020-10-17,21,24-HR BLK AVG,88101
9194,2020-10-17,21,24-HR BLK AVG,88101
9195,2020-10-17,21,24-HR BLK AVG,88101
9196,2020-10-17,21,24-HR BLK AVG,88101
9197,2020-10-18,11,24-HR BLK AVG,88101
9198,2020-10-18,11,24-HR BLK AVG,88101
9199,2020-10-18,11,24-HR BLK AVG,88101
9200,2020-10-18,11,24-HR BLK AVG,88101
9201,2020-10-18,11,24-HR BLK AVG,88101
9202,2020-10-18,11,24-HR BLK AVG,88101
9203,2020-10-19,24,24-HR BLK AVG,88101
9204,2020-10-19,24,24-HR BLK AVG,88101
9205,2020-10-19,24,24-HR BLK AVG,88101
9206,2020-10-19,24,24-HR BLK AVG,88101
9207,2020-10-19,24,24-HR BLK AVG,88101
9208,2020-10-19,24,24-HR BLK AVG,88101
9209,2020-10-20,26,24-HR BLK AVG,88101
9210,2020-10-20,26,24-HR BLK AVG,88101
9211,2020-10-20,26,24-HR BLK AVG,88101
9212,2020-10-20,26,24-HR BLK AVG,88101
9213,2020-10-20,26,24-HR BLK AVG,88101
9214,2020-10-20,26,24-HR BLK AVG,88101
9215,2020-10-21,33,24-HR BLK AVG,88101
9216,2020-10-21,33,24-HR BLK AVG,88101
9217,2020-10-21,33,24-HR BLK AVG,88101
9218,2020-10-21,33,24-HR BLK AVG,88101
9219,2020-10-21,33,24-HR BLK AVG,88101
9220,2020-10-21,33,24-HR BLK AVG,88101
9221,2020-10-22,50,24-HR BLK AVG,88101
9222,2020-10-22,50,24-HR BLK AVG,88101
9223,2020-10-22,50,24-HR BLK AVG,88101
9224,2020-10-22,50,24-HR BLK AVG,88101
9225,2020-10-22,50,24-HR BLK AVG,88101
9226,2020-10-22,50,24-HR BLK AVG,88101
9227,2020-10-23,21,24-HR BLK AVG,88101
9228,2020-10-23,21,24-HR BLK AVG,88101
9229,2020-10-23,21,24-HR BLK AVG,88101
9230,2020-10-23,21,24-HR BLK AVG,88101
9231,2020-10-23,21,24-HR BLK AVG,88101
9232,2020-10-23,21,24-HR BLK AVG,88101
9233,2020-10-24,22,24-HR BLK AVG,88101
9234,2020-10-24,22,24-HR BLK AVG,88101
9235,2020-10-24,22,24-HR BLK AVG,88101
9236,2020-10-24,22,24-HR BLK AVG,88101
9237,2020-10-24,22,24-HR BLK AVG,88101
9238,2020-10-24,22,24-HR BLK AVG,88101
9239,2020-10-25,18,24-HR BLK AVG,88101
9240,2020-10-25,18,24-HR BLK AVG,88101
9241,2020-10-25,18,24-HR BLK AVG,88101
9242,2020-10-25,18,24-HR BLK AVG,88101
9243,2020-10-25,18,24-HR BLK AVG,88101
9244,2020-10-25,18,24-HR BLK AVG,88101
9245,2020-10-26,25,24-HR BLK AVG,88101
9246,2020-10-26,25,24-HR BLK AVG,88101
9247,2020-10-26,25,24-HR BLK AVG,88101
9248,2020-10-26,25,24-HR BLK AVG,88101
9249,2020-10-26,25,24-HR BLK AVG,88101
9250,2020-10-26,25,24-HR BLK AVG,88101
9251,2020-10-27,20,24-HR BLK AVG,88101
9252,2020-10-27,20,24-HR BLK AVG,88101
