,Date,AQI,Sample_Duration,Pollutant_Type
10390,2021-08-05,0,1 HOUR,42401
10391,2021-08-05,0,1 HOUR,42401
10392,2021-08-06,1,1 HOUR,42401
10393,2021-08-06,1,1 HOUR,42401
10394,2021-08-07,3,1 HOUR,42401
10395,2021-08-07,3,1 HOUR,42401
10396,2021-08-08,0,1 HOUR,42401
10397,2021-08-08,0,1 HOUR,42401
10398,2021-08-09,1,1 HOUR,42401
10399,2021-08-09,1,1 HOUR,42401
10400,2021-08-10,0,1 HOUR,42401
10401,2021-08-10,0,1 HOUR,42401
10402,2021-08-11,0,1 HOUR,42401
10403,2021-08-11,0,1 HOUR,42401
10404,2021-08-12,1,1 HOUR,42401
10405,2021-08-12,1,1 HOUR,42401
10406,2021-08-13,1,1 HOUR,42401
10407,2021-08-13,1,1 HOUR,42401
10408,2021-08-14,1,1 HOUR,42401
10409,2021-08-14,1,1 HOUR,42401
10410,2021-08-15,1,1 HOUR,42401
10411,2021-08-15,1,1 HOUR,42401
10412,2021-08-16,0,1 HOUR,42401
10413,2021-08-16,0,1 HOUR,42401
10414,2021-08-17,0,1 HOUR,42401
10415,2021-08-17,0,1 HOUR,42401
10416,2021-08-18,0,1 HOUR,42401
10417,2021-08-18,0,1 HOUR,42401
10418,2021-08-19,0,1 HOUR,42401
10419,2021-08-19,0,1 HOUR,42401
10420,2021-08-20,0,1 HOUR,42401
10421,2021-08-20,0,1 HOUR,42401
10422,2021-08-21,0,1 HOUR,42401
10423,2021-08-21,0,1 HOUR,42401
10424,2021-08-22,0,1 HOUR,42401
10425,2021-08-22,0,1 HOUR,42401
10426,2021-08-23,1,1 HOUR,42401
10427,2021-08-23,1,1 HOUR,42401
10428,2021-08-24,0,1 HOUR,42401
10429,2021-08-24,0,1 HOUR,42401
10430,2021-08-25,1,1 HOUR,42401
10431,2021-08-25,1,1 HOUR,42401
10432,2021-08-26,0,1 HOUR,42401
10433,2021-08-26,0,1 HOUR,42401
10434,2021-08-27,0,1 HOUR,42401
10435,2021-08-27,0,1 HOUR,42401
10436,2021-08-28,1,1 HOUR,42401
10437,2021-08-28,1,1 HOUR,42401
10438,2021-08-29,7,1 HOUR,42401
10439,2021-08-29,7,1 HOUR,42401
10440,2021-08-30,1,1 HOUR,42401
10441,2021-08-30,1,1 HOUR,42401
10442,2021-08-31,1,1 HOUR,42401
10443,2021-08-31,1,1 HOUR,42401
10444,2021-09-01,0,1 HOUR,42401
10445,2021-09-01,0,1 HOUR,42401
10446,2021-09-02,1,1 HOUR,42401
10447,2021-09-02,1,1 HOUR,42401
10448,2021-09-03,1,1 HOUR,42401
10449,2021-09-03,1,1 HOUR,42401
10450,2021-09-04,1,1 HOUR,42401
10451,2021-09-04,1,1 HOUR,42401
10452,2021-09-05,4,1 HOUR,42401
10453,2021-09-05,4,1 HOUR,42401
10454,2021-09-06,1,1 HOUR,42401
10455,2021-09-06,1,1 HOUR,42401
10456,2021-09-07,1,1 HOUR,42401
10457,2021-09-07,1,1 HOUR,42401
10458,2021-09-08,3,1 HOUR,42401
10459,2021-09-08,3,1 HOUR,42401
10460,2021-09-09,0,1 HOUR,42401
10461,2021-09-09,0,1 HOUR,42401
10462,2021-09-14,1,1 HOUR,42401
10463,2021-09-14,1,1 HOUR,42401
10464,2021-09-15,6,1 HOUR,42401
10465,2021-09-15,6,1 HOUR,42401
10466,2021-09-16,1,1 HOUR,42401
10467,2021-09-16,1,1 HOUR,42401
10468,2021-09-17,1,1 HOUR,42401
10469,2021-09-17,1,1 HOUR,42401
10470,2021-09-18,3,1 HOUR,42401
10471,2021-09-18,3,1 HOUR,42401
10472,2021-09-19,1,1 HOUR,42401
10473,2021-09-19,1,1 HOUR,42401
10474,2021-09-20,3,1 HOUR,42401
10475,2021-09-20,3,1 HOUR,42401
10476,2021-09-21,1,1 HOUR,42401
10477,2021-09-21,1,1 HOUR,42401
10478,2021-09-22,4,1 HOUR,42401
10479,2021-09-22,4,1 HOUR,42401
10480,2021-09-23,1,1 HOUR,42401
10481,2021-09-23,1,1 HOUR,42401
10482,2021-09-24,3,1 HOUR,42401
10483,2021-09-24,3,1 HOUR,42401
10484,2021-09-25,1,1 HOUR,42401
10485,2021-09-25,1,1 HOUR,42401
10486,2021-09-26,1,1 HOUR,42401
10487,2021-09-26,1,1 HOUR,42401
10488,2021-09-27,3,1 HOUR,42401
10489,2021-09-27,3,1 HOUR,42401
10490,2021-09-28,1,1 HOUR,42401
10491,2021-09-28,1,1 HOUR,42401
10492,2021-09-29,1,1 HOUR,42401
10493,2021-09-29,1,1 HOUR,42401
10494,2021-09-30,1,1 HOUR,42401
10495,2021-09-30,1,1 HOUR,42401
10496,2021-10-01,4,1 HOUR,42401
10497,2021-10-01,4,1 HOUR,42401
10498,2021-10-02,3,1 HOUR,42401
10499,2021-10-02,3,1 HOUR,42401
10500,2021-10-03,1,1 HOUR,42401
10501,2021-10-03,1,1 HOUR,42401
10502,2021-10-04,6,1 HOUR,42401
10503,2021-10-04,6,1 HOUR,42401
10504,2021-10-05,4,1 HOUR,42401
10505,2021-10-05,4,1 HOUR,42401
10506,2021-10-06,1,1 HOUR,42401
10507,2021-10-06,1,1 HOUR,42401
10508,2021-10-07,3,1 HOUR,42401
10509,2021-10-07,3,1 HOUR,42401
10510,2021-10-08,1,1 HOUR,42401
10511,2021-10-08,1,1 HOUR,42401
10512,2021-10-09,0,1 HOUR,42401
10513,2021-10-09,0,1 HOUR,42401
10514,2021-10-10,9,1 HOUR,42401
10515,2021-10-10,9,1 HOUR,42401
10516,2021-10-11,3,1 HOUR,42401
10517,2021-10-11,3,1 HOUR,42401
10518,2021-10-12,3,1 HOUR,42401
10519,2021-10-12,3,1 HOUR,42401
10520,2021-10-13,0,1 HOUR,42401
10521,2021-10-13,0,1 HOUR,42401
10522,2021-10-14,0,1 HOUR,42401
10523,2021-10-14,0,1 HOUR,42401
10524,2021-10-15,1,1 HOUR,42401
10525,2021-10-15,1,1 HOUR,42401
10526,2021-10-16,1,1 HOUR,42401
10527,2021-10-16,1,1 HOUR,42401
10528,2021-10-17,3,1 HOUR,42401
10529,2021-10-17,3,1 HOUR,42401
10530,2021-10-18,3,1 HOUR,42401
10531,2021-10-18,3,1 HOUR,42401
10532,2021-10-19,1,1 HOUR,42401
10533,2021-10-19,1,1 HOUR,42401
10534,2021-10-20,1,1 HOUR,42401
10535,2021-10-20,1,1 HOUR,42401
10536,2021-10-21,1,1 HOUR,42401
10537,2021-10-21,1,1 HOUR,42401
10538,2021-10-22,1,1 HOUR,42401
10539,2021-10-22,1,1 HOUR,42401
10540,2021-10-23,1,1 HOUR,42401
10541,2021-10-23,1,1 HOUR,42401
10542,2021-10-24,1,1 HOUR,42401
10543,2021-10-24,1,1 HOUR,42401
10544,2021-10-25,1,1 HOUR,42401
10545,2021-10-25,1,1 HOUR,42401
10546,2021-10-26,1,1 HOUR,42401
10547,2021-10-26,1,1 HOUR,42401
10548,2021-10-27,1,1 HOUR,42401
10549,2021-10-27,1,1 HOUR,42401
10550,2021-10-28,1,1 HOUR,42401
10551,2021-10-28,1,1 HOUR,42401
10552,2021-10-29,3,1 HOUR,42401
10553,2021-10-29,3,1 HOUR,42401
10554,2021-10-30,3,1 HOUR,42401
10555,2021-10-30,3,1 HOUR,42401
10556,2021-10-31,1,1 HOUR,42401
10557,2021-10-31,1,1 HOUR,42401
10558,2021-11-01,3,1 HOUR,42401
10559,2021-11-01,3,1 HOUR,42401
10560,2021-11-02,7,1 HOUR,42401
10561,2021-11-02,7,1 HOUR,42401
10562,2021-11-03,3,1 HOUR,42401
10563,2021-11-03,3,1 HOUR,42401
10564,2021-11-04,7,1 HOUR,42401
10565,2021-11-04,7,1 HOUR,42401
10566,2021-11-05,1,1 HOUR,42401
10567,2021-11-05,1,1 HOUR,42401
10568,2021-11-06,1,1 HOUR,42401
10569,2021-11-06,1,1 HOUR,42401
10570,2021-11-07,3,1 HOUR,42401
10571,2021-11-07,3,1 HOUR,42401
10572,2021-11-08,1,1 HOUR,42401
10573,2021-11-08,1,1 HOUR,42401
10574,2021-11-09,1,1 HOUR,42401
10575,2021-11-09,1,1 HOUR,42401
10576,2021-11-10,1,1 HOUR,42401
10577,2021-11-10,1,1 HOUR,42401
10578,2021-11-11,1,1 HOUR,42401
10579,2021-11-11,1,1 HOUR,42401
10580,2021-11-12,1,1 HOUR,42401
10581,2021-11-12,1,1 HOUR,42401
10582,2021-11-13,3,1 HOUR,42401
10583,2021-11-13,3,1 HOUR,42401
10584,2021-11-14,1,1 HOUR,42401
10585,2021-11-14,1,1 HOUR,42401
10586,2021-11-15,1,1 HOUR,42401
10587,2021-11-15,1,1 HOUR,42401
10588,2021-11-16,0,1 HOUR,42401
10589,2021-11-16,0,1 HOUR,42401
10590,2021-11-17,1,1 HOUR,42401
10591,2021-11-17,1,1 HOUR,42401
10592,2021-11-18,1,1 HOUR,42401
10593,2021-11-18,1,1 HOUR,42401
10594,2021-11-19,9,1 HOUR,42401
10595,2021-11-19,9,1 HOUR,42401
10596,2021-11-20,6,1 HOUR,42401
10597,2021-11-20,6,1 HOUR,42401
10598,2021-11-21,3,1 HOUR,42401
10599,2021-11-21,3,1 HOUR,42401
10600,2021-11-22,4,1 HOUR,42401
10601,2021-11-22,4,1 HOUR,42401
10602,2021-11-23,9,1 HOUR,42401
10603,2021-11-23,9,1 HOUR,42401
10604,2021-11-24,6,1 HOUR,42401
10605,2021-11-24,6,1 HOUR,42401
10606,2021-11-25,1,1 HOUR,42401
10607,2021-11-25,1,1 HOUR,42401
10608,2021-11-26,1,1 HOUR,42401
10609,2021-11-26,1,1 HOUR,42401
10610,2021-11-27,4,1 HOUR,42401
10611,2021-11-27,4,1 HOUR,42401
10612,2021-11-28,4,1 HOUR,42401
10613,2021-11-28,4,1 HOUR,42401
10614,2021-11-29,3,1 HOUR,42401
10615,2021-11-29,3,1 HOUR,42401
10616,2021-11-30,4,1 HOUR,42401
10617,2021-11-30,4,1 HOUR,42401
10618,2021-12-01,0,1 HOUR,42401
10619,2021-12-01,0,1 HOUR,42401
10620,2021-12-02,1,1 HOUR,42401
10621,2021-12-02,1,1 HOUR,42401
10622,2021-12-03,1,1 HOUR,42401
10623,2021-12-03,1,1 HOUR,42401
10624,2021-12-04,3,1 HOUR,42401
10625,2021-12-04,3,1 HOUR,42401
10626,2021-12-05,1,1 HOUR,42401
10627,2021-12-05,1,1 HOUR,42401
10628,2021-12-06,4,1 HOUR,42401
10629,2021-12-06,4,1 HOUR,42401
10630,2021-12-07,0,1 HOUR,42401
10631,2021-12-07,0,1 HOUR,42401
10632,2021-12-08,1,1 HOUR,42401
10633,2021-12-08,1,1 HOUR,42401
10634,2021-12-09,1,1 HOUR,42401
10635,2021-12-09,1,1 HOUR,42401
10636,2021-12-10,0,1 HOUR,42401
10637,2021-12-10,0,1 HOUR,42401
10638,2021-12-11,0,1 HOUR,42401
10639,2021-12-11,0,1 HOUR,42401
10640,2021-12-12,0,1 HOUR,42401
10641,2021-12-12,0,1 HOUR,42401
10642,2021-12-13,1,1 HOUR,42401
10643,2021-12-13,1,1 HOUR,42401
10644,2021-12-14,0,1 HOUR,42401
10645,2021-12-14,0,1 HOUR,42401
10646,2021-12-15,3,1 HOUR,42401
10647,2021-12-15,3,1 HOUR,42401
10648,2021-12-16,1,1 HOUR,42401
10649,2021-12-16,1,1 HOUR,42401
10650,2021-12-17,3,1 HOUR,42401
10651,2021-12-17,3,1 HOUR,42401
10652,2021-12-18,4,1 HOUR,42401
10653,2021-12-18,4,1 HOUR,42401
10654,2021-12-19,1,1 HOUR,42401
10655,2021-12-19,1,1 HOUR,42401
10656,2021-12-20,1,1 HOUR,42401
10657,2021-12-20,1,1 HOUR,42401
10658,2021-12-21,1,1 HOUR,42401
10659,2021-12-21,1,1 HOUR,42401
10660,2021-12-22,1,1 HOUR,42401
10661,2021-12-22,1,1 HOUR,42401
10662,2021-12-23,1,1 HOUR,42401
10663,2021-12-23,1,1 HOUR,42401
10664,2021-12-24,0,1 HOUR,42401
10665,2021-12-24,0,1 HOUR,42401
10666,2021-12-25,1,1 HOUR,42401
10667,2021-12-25,1,1 HOUR,42401
10668,2021-12-26,1,1 HOUR,42401
10669,2021-12-26,1,1 HOUR,42401
10670,2021-12-27,0,1 HOUR,42401
10671,2021-12-27,0,1 HOUR,42401
10672,2021-12-28,1,1 HOUR,42401
10673,2021-12-28,1,1 HOUR,42401
10674,2021-12-29,3,1 HOUR,42401
10675,2021-12-29,3,1 HOUR,42401
10676,2021-12-30,7,1 HOUR,42401
10677,2021-12-30,7,1 HOUR,42401
10678,2021-12-31,0,1 HOUR,42401
10679,2021-12-31,0,1 HOUR,42401
10680,2021-01-01,2,1 HOUR,42602
10681,2021-01-01,2,1 HOUR,42602
10682,2021-01-02,2,1 HOUR,42602
10683,2021-01-02,2,1 HOUR,42602
10684,2021-01-03,1,1 HOUR,42602
10685,2021-01-03,1,1 HOUR,42602
10686,2021-01-04,2,1 HOUR,42602
10687,2021-01-04,2,1 HOUR,42602
10688,2021-01-05,3,1 HOUR,42602
10689,2021-01-05,3,1 HOUR,42602
10690,2021-01-06,4,1 HOUR,42602
10691,2021-01-06,4,1 HOUR,42602
10692,2021-01-07,7,1 HOUR,42602
10693,2021-01-07,7,1 HOUR,42602
10694,2021-01-08,4,1 HOUR,42602
10695,2021-01-08,4,1 HOUR,42602
10696,2021-01-09,3,1 HOUR,42602
10697,2021-01-09,3,1 HOUR,42602
10698,2021-01-10,3,1 HOUR,42602
10699,2021-01-10,3,1 HOUR,42602
10700,2021-01-11,3,1 HOUR,42602
10701,2021-01-11,3,1 HOUR,42602
10702,2021-01-12,3,1 HOUR,42602
10703,2021-01-12,3,1 HOUR,42602
10704,2021-01-13,3,1 HOUR,42602
10705,2021-01-13,3,1 HOUR,42602
10706,2021-01-14,45,1 HOUR,42602
10707,2021-01-14,45,1 HOUR,42602
10708,2021-01-15,2,1 HOUR,42602
10709,2021-01-15,2,1 HOUR,42602
10710,2021-01-16,5,1 HOUR,42602
10711,2021-01-16,5,1 HOUR,42602
10712,2021-01-17,2,1 HOUR,42602
10713,2021-01-17,2,1 HOUR,42602
10714,2021-01-18,5,1 HOUR,42602
10715,2021-01-18,5,1 HOUR,42602
10716,2021-01-19,3,1 HOUR,42602
10717,2021-01-19,3,1 HOUR,42602
10718,2021-01-20,0,1 HOUR,42602
10719,2021-01-20,0,1 HOUR,42602
10720,2021-01-21,1,1 HOUR,42602
10721,2021-01-21,1,1 HOUR,42602
10722,2021-01-22,2,1 HOUR,42602
10723,2021-01-22,2,1 HOUR,42602
10724,2021-01-23,4,1 HOUR,42602
10725,2021-01-23,4,1 HOUR,42602
10726,2021-01-24,0,1 HOUR,42602
10727,2021-01-24,0,1 HOUR,42602
10728,2021-01-25,1,1 HOUR,42602
10729,2021-01-25,1,1 HOUR,42602
10730,2021-01-26,2,1 HOUR,42602
10731,2021-01-26,2,1 HOUR,42602
10732,2021-01-27,2,1 HOUR,42602
10733,2021-01-27,2,1 HOUR,42602
10734,2021-01-28,8,1 HOUR,42602
10735,2021-01-28,8,1 HOUR,42602
10736,2021-01-29,5,1 HOUR,42602
10737,2021-01-29,5,1 HOUR,42602
10738,2021-01-30,8,1 HOUR,42602
10739,2021-01-30,8,1 HOUR,42602
10740,2021-01-31,6,1 HOUR,42602
10741,2021-01-31,6,1 HOUR,42602
10742,2021-02-01,6,1 HOUR,42602
10743,2021-02-01,6,1 HOUR,42602
10744,2021-02-02,5,1 HOUR,42602
10745,2021-02-02,5,1 HOUR,42602
10746,2021-02-03,4,1 HOUR,42602
10747,2021-02-03,4,1 HOUR,42602
10748,2021-02-04,2,1 HOUR,42602
10749,2021-02-04,2,1 HOUR,42602
10750,2021-02-05,4,1 HOUR,42602
10751,2021-02-05,4,1 HOUR,42602
10752,2021-02-06,1,1 HOUR,42602
10753,2021-02-06,1,1 HOUR,42602
10754,2021-02-07,3,1 HOUR,42602
10755,2021-02-07,3,1 HOUR,42602
10756,2021-02-08,3,1 HOUR,42602
10757,2021-02-08,3,1 HOUR,42602
10758,2021-02-09,2,1 HOUR,42602
10759,2021-02-09,2,1 HOUR,42602
10760,2021-02-10,3,1 HOUR,42602
10761,2021-02-10,3,1 HOUR,42602
10762,2021-02-11,5,1 HOUR,42602
10763,2021-02-11,5,1 HOUR,42602
10764,2021-02-12,3,1 HOUR,42602
10765,2021-02-12,3,1 HOUR,42602
10766,2021-02-13,4,1 HOUR,42602
10767,2021-02-13,4,1 HOUR,42602
10768,2021-02-14,6,1 HOUR,42602
10769,2021-02-14,6,1 HOUR,42602
10770,2021-02-15,7,1 HOUR,42602
10771,2021-02-15,7,1 HOUR,42602
10772,2021-02-16,1,1 HOUR,42602
10773,2021-02-16,1,1 HOUR,42602
10774,2021-02-17,3,1 HOUR,42602
10775,2021-02-17,3,1 HOUR,42602
10776,2021-02-18,4,1 HOUR,42602
10777,2021-02-18,4,1 HOUR,42602
10778,2021-02-19,4,1 HOUR,42602
10779,2021-02-19,4,1 HOUR,42602
10780,2021-02-20,4,1 HOUR,42602
10781,2021-02-20,4,1 HOUR,42602
10782,2021-02-21,2,1 HOUR,42602
10783,2021-02-21,2,1 HOUR,42602
10784,2021-02-22,1,1 HOUR,42602
10785,2021-02-22,1,1 HOUR,42602
10786,2021-02-23,2,1 HOUR,42602
10787,2021-02-23,2,1 HOUR,42602
10788,2021-02-24,2,1 HOUR,42602
10789,2021-02-24,2,1 HOUR,42602
10790,2021-03-08,1,1 HOUR,42602
10791,2021-03-08,1,1 HOUR,42602
10792,2021-03-09,1,1 HOUR,42602
10793,2021-03-09,1,1 HOUR,42602
10794,2021-03-10,0,1 HOUR,42602
10795,2021-03-10,0,1 HOUR,42602
10796,2021-03-11,1,1 HOUR,42602
10797,2021-03-11,1,1 HOUR,42602
10798,2021-03-12,1,1 HOUR,42602
10799,2021-03-12,1,1 HOUR,42602
10800,2021-03-13,1,1 HOUR,42602
10801,2021-03-13,1,1 HOUR,42602
10802,2021-03-14,0,1 HOUR,42602
10803,2021-03-14,0,1 HOUR,42602
10804,2021-03-15,1,1 HOUR,42602
10805,2021-03-15,1,1 HOUR,42602
10806,2021-03-16,1,1 HOUR,42602
10807,2021-03-16,1,1 HOUR,42602
10808,2021-03-17,1,1 HOUR,42602
10809,2021-03-17,1,1 HOUR,42602
10810,2021-03-18,2,1 HOUR,42602
10811,2021-03-18,2,1 HOUR,42602
10812,2021-03-19,1,1 HOUR,42602
10813,2021-03-19,1,1 HOUR,42602
10814,2021-03-20,1,1 HOUR,42602
10815,2021-03-20,1,1 HOUR,42602
10816,2021-03-21,3,1 HOUR,42602
10817,2021-03-21,3,1 HOUR,42602
10818,2021-03-22,1,1 HOUR,42602
10819,2021-03-22,1,1 HOUR,42602
10820,2021-03-23,2,1 HOUR,42602
10821,2021-03-23,2,1 HOUR,42602
10822,2021-03-24,5,1 HOUR,42602
10823,2021-03-24,5,1 HOUR,42602
10824,2021-03-25,3,1 HOUR,42602
10825,2021-03-25,3,1 HOUR,42602
10826,2021-03-26,2,1 HOUR,42602
10827,2021-03-26,2,1 HOUR,42602
10828,2021-03-27,2,1 HOUR,42602
10829,2021-03-27,2,1 HOUR,42602
10830,2021-03-28,2,1 HOUR,42602
10831,2021-03-28,2,1 HOUR,42602
10832,2021-03-29,1,1 HOUR,42602
10833,2021-03-29,1,1 HOUR,42602
10834,2021-03-30,0,1 HOUR,42602
10835,2021-03-30,0,1 HOUR,42602
10836,2021-03-31,2,1 HOUR,42602
10837,2021-03-31,2,1 HOUR,42602
10838,2021-04-01,2,1 HOUR,42602
10839,2021-04-01,2,1 HOUR,42602
10840,2021-04-02,2,1 HOUR,42602
10841,2021-04-02,2,1 HOUR,42602
10842,2021-04-03,1,1 HOUR,42602
10843,2021-04-03,1,1 HOUR,42602
10844,2021-04-04,1,1 HOUR,42602
10845,2021-04-04,1,1 HOUR,42602
10846,2021-04-05,2,1 HOUR,42602
10847,2021-04-05,2,1 HOUR,42602
10848,2021-04-06,1,1 HOUR,42602
10849,2021-04-06,1,1 HOUR,42602
10850,2021-04-07,3,1 HOUR,42602
10851,2021-04-07,3,1 HOUR,42602
10852,2021-04-08,1,1 HOUR,42602
10853,2021-04-08,1,1 HOUR,42602
10854,2021-04-09,2,1 HOUR,42602
10855,2021-04-09,2,1 HOUR,42602
10856,2021-04-10,5,1 HOUR,42602
10857,2021-04-10,5,1 HOUR,42602
10858,2021-04-11,1,1 HOUR,42602
10859,2021-04-11,1,1 HOUR,42602
10860,2021-04-12,1,1 HOUR,42602
10861,2021-04-12,1,1 HOUR,42602
10862,2021-04-13,0,1 HOUR,42602
10863,2021-04-13,0,1 HOUR,42602
10864,2021-04-14,1,1 HOUR,42602
10865,2021-04-14,1,1 HOUR,42602
10866,2021-04-15,5,1 HOUR,42602
10867,2021-04-15,5,1 HOUR,42602
10868,2021-04-16,3,1 HOUR,42602
10869,2021-04-16,3,1 HOUR,42602
10870,2021-04-17,3,1 HOUR,42602
10871,2021-04-17,3,1 HOUR,42602
10872,2021-04-18,3,1 HOUR,42602
10873,2021-04-18,3,1 HOUR,42602
10874,2021-04-19,1,1 HOUR,42602
10875,2021-04-19,1,1 HOUR,42602
10876,2021-04-20,1,1 HOUR,42602
10877,2021-04-20,1,1 HOUR,42602
10878,2021-04-21,4,1 HOUR,42602
10879,2021-04-21,4,1 HOUR,42602
10880,2021-04-22,2,1 HOUR,42602
10881,2021-04-22,2,1 HOUR,42602
10882,2021-04-23,1,1 HOUR,42602
10883,2021-04-23,1,1 HOUR,42602
10884,2021-04-24,3,1 HOUR,42602
10885,2021-04-24,3,1 HOUR,42602
10886,2021-04-25,3,1 HOUR,42602
10887,2021-04-25,3,1 HOUR,42602
10888,2021-04-26,3,1 HOUR,42602
10889,2021-04-26,3,1 HOUR,42602
10890,2021-04-27,4,1 HOUR,42602
10891,2021-04-27,4,1 HOUR,42602
10892,2021-04-28,4,1 HOUR,42602
10893,2021-04-28,4,1 HOUR,42602
10894,2021-04-29,3,1 HOUR,42602
10895,2021-04-29,3,1 HOUR,42602
10896,2021-04-30,4,1 HOUR,42602
10897,2021-04-30,4,1 HOUR,42602
10898,2021-05-01,4,1 HOUR,42602
10899,2021-05-01,4,1 HOUR,42602
10900,2021-05-02,3,1 HOUR,42602
10901,2021-05-02,3,1 HOUR,42602
10902,2021-05-03,3,1 HOUR,42602
10903,2021-05-03,3,1 HOUR,42602
10904,2021-05-04,2,1 HOUR,42602
10905,2021-05-04,2,1 HOUR,42602
10906,2021-05-05,3,1 HOUR,42602
10907,2021-05-05,3,1 HOUR,42602
10908,2021-05-06,4,1 HOUR,42602
10909,2021-05-06,4,1 HOUR,42602
10910,2021-05-07,2,1 HOUR,42602
10911,2021-05-07,2,1 HOUR,42602
10912,2021-05-08,6,1 HOUR,42602
10913,2021-05-08,6,1 HOUR,42602
10914,2021-05-09,2,1 HOUR,42602
10915,2021-05-09,2,1 HOUR,42602
10916,2021-05-10,2,1 HOUR,42602
10917,2021-05-10,2,1 HOUR,42602
10918,2021-05-11,2,1 HOUR,42602
10919,2021-05-11,2,1 HOUR,42602
10920,2021-05-12,3,1 HOUR,42602
10921,2021-05-12,3,1 HOUR,42602
10922,2021-05-13,4,1 HOUR,42602
10923,2021-05-13,4,1 HOUR,42602
10924,2021-05-14,4,1 HOUR,42602
10925,2021-05-14,4,1 HOUR,42602
10926,2021-05-15,4,1 HOUR,42602
10927,2021-05-15,4,1 HOUR,42602
10928,2021-05-16,5,1 HOUR,42602
10929,2021-05-16,5,1 HOUR,42602
10930,2021-05-17,4,1 HOUR,42602
10931,2021-05-17,4,1 HOUR,42602
10932,2021-05-18,2,1 HOUR,42602
10933,2021-05-18,2,1 HOUR,42602
10934,2021-05-19,3,1 HOUR,42602
10935,2021-05-19,3,1 HOUR,42602
10936,2021-05-20,6,1 HOUR,42602
10937,2021-05-20,6,1 HOUR,42602
10938,2021-05-21,1,1 HOUR,42602
10939,2021-05-21,1,1 HOUR,42602
10940,2021-05-22,2,1 HOUR,42602
10941,2021-05-22,2,1 HOUR,42602
10942,2021-05-23,2,1 HOUR,42602
10943,2021-05-23,2,1 HOUR,42602
10944,2021-05-24,5,1 HOUR,42602
10945,2021-05-24,5,1 HOUR,42602
10946,2021-05-25,2,1 HOUR,42602
10947,2021-05-25,2,1 HOUR,42602
10948,2021-05-26,3,1 HOUR,42602
10949,2021-05-26,3,1 HOUR,42602
10950,2021-05-27,8,1 HOUR,42602
10951,2021-05-27,8,1 HOUR,42602
10952,2021-05-28,6,1 HOUR,42602
10953,2021-05-28,6,1 HOUR,42602
10954,2021-05-29,6,1 HOUR,42602
10955,2021-05-29,6,1 HOUR,42602
10956,2021-05-30,7,1 HOUR,42602
10957,2021-05-30,7,1 HOUR,42602
10958,2021-05-31,10,1 HOUR,42602
10959,2021-05-31,10,1 HOUR,42602
10960,2021-06-01,9,1 HOUR,42602
10961,2021-06-01,9,1 HOUR,42602
10962,2021-06-02,11,1 HOUR,42602
10963,2021-06-02,11,1 HOUR,42602
10964,2021-06-03,12,1 HOUR,42602
10965,2021-06-03,12,1 HOUR,42602
10966,2021-06-04,11,1 HOUR,42602
10967,2021-06-04,11,1 HOUR,42602
10968,2021-06-05,10,1 HOUR,42602
10969,2021-06-05,10,1 HOUR,42602
10970,2021-06-06,8,1 HOUR,42602
10971,2021-06-06,8,1 HOUR,42602
10972,2021-06-07,11,1 HOUR,42602
10973,2021-06-07,11,1 HOUR,42602
10974,2021-06-08,7,1 HOUR,42602
10975,2021-06-08,7,1 HOUR,42602
10976,2021-06-09,6,1 HOUR,42602
10977,2021-06-09,6,1 HOUR,42602
10978,2021-06-10,6,1 HOUR,42602
10979,2021-06-10,6,1 HOUR,42602
10980,2021-06-11,4,1 HOUR,42602
10981,2021-06-11,4,1 HOUR,42602
10982,2021-06-12,13,1 HOUR,42602
10983,2021-06-12,13,1 HOUR,42602
10984,2021-06-13,13,1 HOUR,42602
10985,2021-06-13,13,1 HOUR,42602
10986,2021-06-14,12,1 HOUR,42602
10987,2021-06-14,12,1 HOUR,42602
10988,2021-06-15,12,1 HOUR,42602
10989,2021-06-15,12,1 HOUR,42602
10990,2021-06-16,9,1 HOUR,42602
10991,2021-06-16,9,1 HOUR,42602
10992,2021-06-17,12,1 HOUR,42602
10993,2021-06-17,12,1 HOUR,42602
10994,2021-06-18,11,1 HOUR,42602
10995,2021-06-18,11,1 HOUR,42602
10996,2021-06-19,12,1 HOUR,42602
10997,2021-06-19,12,1 HOUR,42602
10998,2021-06-20,9,1 HOUR,42602
10999,2021-06-20,9,1 HOUR,42602
11000,2021-06-21,10,1 HOUR,42602
11001,2021-06-21,10,1 HOUR,42602
11002,2021-06-22,14,1 HOUR,42602
11003,2021-06-22,14,1 HOUR,42602
11004,2021-06-23,13,1 HOUR,42602
11005,2021-06-23,13,1 HOUR,42602
11006,2021-06-24,13,1 HOUR,42602
11007,2021-06-24,13,1 HOUR,42602
11008,2021-06-25,9,1 HOUR,42602
11009,2021-06-25,9,1 HOUR,42602
11010,2021-06-26,13,1 HOUR,42602
11011,2021-06-26,13,1 HOUR,42602
11012,2021-06-27,13,1 HOUR,42602
11013,2021-06-27,13,1 HOUR,42602
11014,2021-06-28,9,1 HOUR,42602
11015,2021-06-28,9,1 HOUR,42602
11016,2021-06-29,10,1 HOUR,42602
11017,2021-06-29,10,1 HOUR,42602
11018,2021-06-30,4,1 HOUR,42602
11019,2021-06-30,4,1 HOUR,42602
11020,2021-07-01,2,1 HOUR,42602
11021,2021-07-01,2,1 HOUR,42602
11022,2021-07-02,3,1 HOUR,42602
11023,2021-07-02,3,1 HOUR,42602
11024,2021-07-03,3,1 HOUR,42602
